ImageName,Age,Gender,Race,Expression,Glass,beauty
063064.jpg,21,-1,2,-1,-1,67.63
063068.jpg,41,1,2,-1,-1,51.38
063073.jpg,28,1,2,1,-1,62.84
063076.jpg,30,-1,2,1,-1,76.06
063078.jpg,27,-1,2,-1,-1,61.94
063081.jpg,25,-1,1,1,-1,72.19
063085.jpg,33,1,2,1,-1,55.41
063087.jpg,25,-1,2,-1,-1,47.31
063088.jpg,32,-1,2,1,-1,49.78
063093.jpg,32,-1,2,1,-1,70.88
063102.jpg,27,-1,1,1,-1,58.19
063108.jpg,30,1,3,-1,-1,36.78
063109.jpg,26,-1,2,1,-1,76.81
063111.jpg,29,-1,2,1,-1,60.38
063125.jpg,35,1,2,-1,-1,54.84
063127.jpg,42,1,2,1,-1,40.75
063128.jpg,24,-1,2,-1,-1,67.63
063135.jpg,23,-1,2,-1,-1,79.75
063139.jpg,32,-1,2,1,-1,49.69
063151.jpg,45,1,2,-1,1,41.91
063154.jpg,23,-1,2,-1,-1,71.38
063166.jpg,33,1,2,-1,-1,59.66
063167.jpg,25,-1,1,-1,-1,50.16
063169.jpg,29,-1,2,2,1,52.31
063173.jpg,30,1,2,-1,-1,64.38
063177.jpg,38,1,2,-1,-1,72
063191.jpg,32,-1,2,1,-1,63.31
063198.jpg,22,-1,1,-1,-1,57.34
063202.jpg,28,-1,2,-1,-1,79.56
063203.jpg,31,-1,2,-1,-1,56.94
063205.jpg,29,-1,2,-1,-1,76.06
063212.jpg,36,-1,2,1,-1,58.34
063229.jpg,31,-1,2,1,-1,74.19
063235.jpg,30,-1,2,2,-1,55.34
063242.jpg,31,-1,2,1,-1,57.66
063251.jpg,29,-1,2,-1,-1,77.06
063258.jpg,28,-1,2,-1,-1,61.63
063263.jpg,23,-1,2,-1,-1,69.13
063264.jpg,36,-1,2,1,-1,71.75
063270.jpg,27,-1,2,-1,-1,69.31
063273.jpg,44,1,2,1,-1,68.88
063276.jpg,28,-1,2,1,-1,71.38
063284.jpg,24,-1,1,1,-1,64.81
063289.jpg,47,1,2,1,-1,48.66
063294.jpg,42,1,3,-1,1,23.86
063295.jpg,29,-1,2,-1,-1,67.56
063301.jpg,32,-1,2,1,-1,60.63
063305.jpg,42,1,3,1,-1,30.53
063309.jpg,36,1,2,-1,-1,57.97
063320.jpg,48,1,2,1,1,30.91
063321.jpg,32,-1,2,1,-1,54.19
063329.jpg,32,1,2,-1,-1,72.94
063339.jpg,26,-1,2,-1,-1,84.63
063347.jpg,34,1,2,-1,-1,63.22
063349.jpg,24,-1,2,-1,-1,66.81
063355.jpg,36,-1,2,1,-1,71.56
063357.jpg,22,-1,1,-1,-1,44.78
063361.jpg,26,-1,2,1,-1,64.13
063369.jpg,25,-1,2,-1,-1,76.13
063387.jpg,24,-1,2,2,-1,60.34
063394.jpg,24,-1,2,-1,-1,76.69
063395.jpg,36,1,2,-1,-1,72.56
063399.jpg,22,-1,2,1,-1,70.75
063411.jpg,25,-1,2,-1,-1,53
063413.jpg,33,-1,2,1,-1,60.41
063418.jpg,25,1,2,1,-1,58.34
063426.jpg,38,1,2,-1,-1,60.06
063428.jpg,36,1,2,-1,-1,72.63
063431.jpg,22,1,1,1,-1,65.5
063435.jpg,22,-1,1,2,-1,77.81
063446.jpg,38,-1,2,1,-1,60.25
063453.jpg,46,1,2,-1,-1,24.19
063463.jpg,65,-1,2,1,1,29.77
063465.jpg,28,-1,2,-1,-1,70.5
063482.jpg,25,-1,3,-1,-1,60.34
063488.jpg,36,1,2,1,-1,39.19
063492.jpg,23,-1,2,-1,-1,63.16
063504.jpg,31,1,2,-1,-1,67.5
063511.jpg,31,-1,2,1,-1,49.72
063513.jpg,35,1,2,1,-1,54
063515.jpg,42,1,2,-1,-1,69.06
063517.jpg,47,1,2,-1,-1,18.02
063518.jpg,47,1,3,1,-1,27.66
063520.jpg,32,1,2,-1,-1,67.81
063521.jpg,41,-1,2,1,-1,45.56
063522.jpg,32,-1,0,1,-1,62.91
063525.jpg,30,-1,2,1,-1,65
063541.jpg,23,-1,2,-1,-1,54.41
063543.jpg,65,1,2,1,-1,49.25
063546.jpg,31,-1,2,1,-1,65
063553.jpg,34,-1,2,2,-1,64.31
063559.jpg,27,-1,2,1,-1,72.06
063563.jpg,26,-1,1,-1,-1,68.19
063571.jpg,29,-1,1,1,-1,70.81
063599.jpg,26,-1,2,-1,-1,60
063607.jpg,23,1,2,-1,-1,68.69
063608.jpg,27,-1,2,-1,-1,50.84
063614.jpg,36,1,2,1,-1,67.19
063635.jpg,24,-1,2,-1,-1,67.5
063646.jpg,50,1,2,1,-1,51.63
063649.jpg,30,-1,2,1,-1,64.38
063660.jpg,31,-1,2,1,-1,67.19
063662.jpg,32,-1,2,-1,-1,53.13
063664.jpg,32,1,2,1,-1,41.63
063684.jpg,31,-1,2,-1,-1,61
063686.jpg,26,-1,2,1,-1,54.69
063710.jpg,27,1,3,-1,-1,50.25
063733.jpg,30,-1,2,1,-1,51.94
063747.jpg,47,1,2,-1,-1,59.19
063751.jpg,31,-1,2,1,-1,56.16
063772.jpg,32,-1,2,1,-1,63.25
063774.jpg,24,-1,1,1,-1,60.34
063778.jpg,30,-1,2,-1,-1,70.94
063793.jpg,32,-1,2,1,-1,69.06
063799.jpg,23,-1,2,-1,-1,58.56
063809.jpg,23,-1,2,-1,-1,67.19
063818.jpg,30,-1,2,1,-1,60.72
063829.jpg,33,-1,2,-1,-1,48.38
063834.jpg,31,1,2,-1,-1,70.5
063836.jpg,23,-1,2,-1,-1,60.34
063847.jpg,32,1,2,1,-1,65.69
063850.jpg,31,-1,2,1,-1,53.22
063851.jpg,32,-1,2,1,-1,63.44
063854.jpg,32,-1,3,1,-1,40.66
063869.jpg,28,-1,2,-1,-1,73.81
063887.jpg,24,-1,2,1,-1,66.13
063895.jpg,23,1,2,-1,-1,55.34
063899.jpg,40,1,2,-1,-1,43.72
063916.jpg,33,-1,2,1,-1,60.94
063924.jpg,23,-1,2,-1,-1,50.28
063926.jpg,32,-1,2,-1,-1,67.38
063935.jpg,21,-1,2,-1,-1,53.13
063941.jpg,45,1,2,1,-1,40.84
063950.jpg,33,1,2,-1,-1,70
063959.jpg,30,-1,1,-1,-1,40.13
063968.jpg,28,1,2,-1,-1,53.88
063969.jpg,28,-1,2,1,-1,58.88
063978.jpg,35,1,1,1,1,54.81
063979.jpg,26,-1,2,-1,-1,69.56
063983.jpg,32,1,2,-1,-1,67.5
063986.jpg,22,1,1,-1,-1,75.44
063989.jpg,41,1,3,1,-1,61.72
063993.jpg,25,-1,2,1,-1,48.56
064009.jpg,26,-1,2,1,-1,80.69
064025.jpg,31,-1,2,1,-1,60.47
064033.jpg,31,1,1,-1,-1,54.66
064039.jpg,52,1,2,1,-1,13.89
064043.jpg,32,-1,2,1,-1,63.03
064047.jpg,33,1,2,-1,-1,79.25
064057.jpg,33,1,2,1,-1,62.78
064079.jpg,39,1,2,2,-1,38.56
064088.jpg,33,1,2,1,-1,66.69
064089.jpg,29,-1,2,1,-1,63.09
064090.jpg,30,-1,2,1,-1,77.38
064097.jpg,25,-1,2,1,-1,71.5
064104.jpg,65,-1,2,1,-1,24.75
064119.jpg,24,-1,2,-1,-1,68.44
064137.jpg,32,-1,2,1,-1,54.56
064156.jpg,29,-1,3,1,-1,60.59
064158.jpg,38,1,2,1,-1,70.06
064159.jpg,25,-1,2,1,-1,51.03
064170.jpg,30,-1,2,-1,-1,55.63
064172.jpg,35,1,2,1,-1,53.34
064187.jpg,29,1,2,-1,-1,67.81
064188.jpg,31,-1,2,1,-1,66.44
064197.jpg,29,1,2,-1,-1,66.81
064198.jpg,58,1,2,-1,-1,50.94
064200.jpg,25,-1,2,-1,-1,71.19
064201.jpg,25,-1,2,-1,-1,55.69
064203.jpg,33,1,2,-1,-1,79.81
064205.jpg,29,-1,2,-1,-1,63.66
064208.jpg,23,-1,1,-1,-1,67.06
064211.jpg,24,-1,2,-1,-1,67.25
064213.jpg,23,1,2,-1,-1,64.25
064223.jpg,37,1,2,1,-1,63.66
064226.jpg,26,-1,2,1,-1,73.69
064230.jpg,39,-1,2,1,-1,45.84
064253.jpg,32,1,2,-1,-1,53.56
064254.jpg,34,-1,2,-1,-1,41.63
064256.jpg,39,1,2,-1,-1,64.06
064263.jpg,43,1,2,1,-1,28.33
064264.jpg,43,1,2,-1,-1,64.56
064267.jpg,26,-1,2,-1,-1,62.97
064273.jpg,32,1,2,-1,-1,69.63
064280.jpg,26,-1,2,-1,-1,72.44
064300.jpg,28,-1,2,-1,-1,64.88
064307.jpg,32,-1,2,-1,-1,73.31
064313.jpg,26,-1,2,1,-1,55.44
064324.jpg,29,1,2,1,-1,67.75
064339.jpg,29,-1,1,1,-1,58.13
064355.jpg,33,-1,2,1,-1,65.5
064360.jpg,22,1,2,1,-1,24.8
064370.jpg,49,1,2,1,-1,55.06
064378.jpg,32,-1,2,1,-1,55.78
064398.jpg,31,-1,2,1,-1,71.88
064405.jpg,44,1,2,-1,-1,41.94
064410.jpg,28,-1,2,-1,-1,60.78
064417.jpg,42,1,2,-1,-1,43.84
064418.jpg,63,1,2,1,-1,32.59
064434.jpg,43,1,2,1,-1,61.09
064442.jpg,35,-1,2,-1,-1,72.75
064443.jpg,31,-1,2,1,-1,68.81
064444.jpg,25,-1,2,-1,-1,88.19
064445.jpg,27,-1,2,-1,-1,44.69
064456.jpg,16,-1,2,1,-1,57.06
064459.jpg,32,1,2,-1,-1,76.88
064470.jpg,40,1,2,-1,-1,69.13
064472.jpg,24,-1,2,-1,-1,51.16
064479.jpg,35,-1,2,1,-1,61.59
064480.jpg,32,-1,2,1,-1,52.75
064482.jpg,33,1,3,1,-1,60.44
064484.jpg,30,-1,2,-1,-1,79.25
064488.jpg,22,1,2,1,-1,60.13
064493.jpg,32,-1,2,1,-1,54.94
064494.jpg,25,-1,2,1,-1,68.06
064500.jpg,28,-1,2,-1,-1,68.69
064509.jpg,33,-1,2,1,-1,53.94
064533.jpg,28,-1,2,-1,-1,66.63
064539.jpg,45,1,2,1,-1,69.13
064546.jpg,37,-1,2,-1,-1,35.81
064547.jpg,30,-1,2,-1,-1,62
064554.jpg,22,-1,2,-1,-1,69.19
064560.jpg,36,1,3,-1,-1,18.14
064572.jpg,34,-1,2,1,-1,44.19
064578.jpg,29,-1,2,-1,-1,68.06
064585.jpg,32,1,2,-1,-1,51.69
064596.jpg,32,-1,2,1,-1,59.03
064607.jpg,53,1,2,1,-1,20.06
064611.jpg,67,1,2,-1,-1,41.63
064615.jpg,36,1,2,1,-1,70.31
064622.jpg,25,-1,2,-1,-1,54.41
064625.jpg,32,-1,2,1,-1,69.38
064626.jpg,33,-1,2,1,-1,64.13
064649.jpg,26,-1,1,1,-1,64.81
064654.jpg,46,1,2,1,-1,59.94
064655.jpg,25,-1,3,1,-1,63.66
064662.jpg,22,-1,2,-1,-1,76.06
064668.jpg,30,-1,1,1,-1,66.88
064670.jpg,51,1,2,1,-1,16.98
064672.jpg,40,1,3,-1,-1,67.88
064689.jpg,30,-1,2,-1,-1,54.41
064698.jpg,30,-1,2,-1,-1,47.69
064699.jpg,32,-1,2,1,-1,64.69
064708.jpg,26,-1,2,-1,-1,80.44
064709.jpg,25,-1,2,-1,-1,69.38
064719.jpg,23,-1,1,-1,-1,54.66
064720.jpg,23,-1,1,-1,-1,70.63
064721.jpg,29,-1,2,1,-1,67.13
064723.jpg,23,-1,2,1,-1,52.78
064724.jpg,33,-1,2,-1,-1,70.75
064725.jpg,37,-1,2,1,-1,66.69
064728.jpg,32,-1,2,1,-1,65.13
064735.jpg,25,-1,1,1,-1,83.31
064749.jpg,24,-1,2,-1,-1,66
064758.jpg,31,-1,2,1,-1,64.69
064765.jpg,23,-1,2,-1,-1,81.81
064769.jpg,27,-1,1,2,-1,60.63
064770.jpg,32,1,2,-1,-1,62.59
064771.jpg,31,1,2,-1,-1,70.06
064774.jpg,44,-1,2,2,-1,60.56
064786.jpg,31,-1,2,1,-1,51.88
064796.jpg,24,-1,2,-1,-1,66.63
064803.jpg,32,1,2,-1,-1,70.25
064808.jpg,24,-1,2,-1,-1,72.75
064820.jpg,24,-1,3,1,-1,31.98
064823.jpg,31,-1,2,1,-1,59.38
064834.jpg,41,1,2,1,-1,28.31
064839.jpg,22,-1,1,-1,-1,57.5
064845.jpg,33,-1,2,-1,-1,78.25
064850.jpg,35,-1,2,1,-1,68.31
064863.jpg,24,-1,2,1,-1,66.19
064866.jpg,48,1,2,-1,1,37.84
064871.jpg,31,1,1,1,-1,67.56
064881.jpg,32,-1,2,1,-1,46.75
064892.jpg,27,1,2,-1,1,55.84
064893.jpg,24,-1,1,1,-1,73.56
064900.jpg,26,-1,2,1,-1,66.06
064906.jpg,66,1,2,-1,-1,22.38
064910.jpg,31,-1,2,1,-1,61.56
064927.jpg,22,-1,1,-1,-1,67.13
064941.jpg,30,-1,2,1,-1,57.53
064942.jpg,27,-1,3,1,-1,38.72
064947.jpg,29,-1,2,1,-1,76
064948.jpg,41,1,2,-1,-1,63.44
064956.jpg,30,-1,2,-1,-1,75.44
064959.jpg,33,-1,2,-1,-1,71.38
064961.jpg,33,1,2,-1,-1,73.5
064965.jpg,42,-1,2,1,-1,61.09
064978.jpg,28,1,1,1,-1,57.41
064984.jpg,22,-1,1,-1,1,43.09
064992.jpg,31,-1,2,-1,-1,57.22
065010.jpg,26,-1,3,-1,-1,71.06
065023.jpg,28,1,2,-1,-1,52.78
065053.jpg,40,1,2,1,-1,56.09
065054.jpg,25,1,2,-1,-1,71.88
065055.jpg,25,-1,2,-1,-1,81
065070.jpg,30,-1,2,1,-1,69.75
065079.jpg,34,-1,2,1,-1,38.75
065081.jpg,47,1,3,-1,-1,20.31
065083.jpg,22,-1,2,-1,-1,70.25
065084.jpg,33,-1,1,1,-1,66.88
065091.jpg,33,-1,2,-1,-1,62.28
065092.jpg,30,1,3,-1,-1,60.34
065097.jpg,32,-1,2,2,-1,58.16
065104.jpg,34,1,2,1,-1,67.69
065108.jpg,22,-1,2,-1,-1,51.94
065113.jpg,33,-1,2,2,-1,60.16
065117.jpg,32,-1,2,-1,-1,58.38
065121.jpg,35,-1,2,1,-1,49.53
065122.jpg,30,-1,2,-1,-1,63.88
065128.jpg,33,-1,2,-1,-1,77.44
065131.jpg,35,1,2,-1,-1,70.19
065138.jpg,42,1,3,-1,1,53.28
065144.jpg,32,-1,2,1,-1,56.47
065158.jpg,34,1,2,-1,-1,53.72
065169.jpg,32,1,1,1,-1,57.28
065170.jpg,25,-1,1,1,-1,70.31
065187.jpg,33,-1,2,-1,-1,53.03
065192.jpg,32,1,2,-1,-1,71.5
065196.jpg,27,-1,2,-1,-1,72.94
065205.jpg,23,-1,1,1,-1,66.13
065207.jpg,45,1,2,-1,-1,55.81
065208.jpg,33,-1,2,1,-1,50.59
065217.jpg,26,1,2,-1,-1,67.5
065229.jpg,30,-1,2,-1,-1,67.5
065230.jpg,35,-1,2,1,-1,48.81
065237.jpg,25,-1,1,-1,-1,83.75
065244.jpg,22,-1,1,-1,-1,75.19
065264.jpg,27,-1,2,-1,-1,72.13
065267.jpg,35,-1,2,1,-1,62.78
065272.jpg,36,1,2,1,1,24.98
065274.jpg,32,1,2,-1,-1,67.81
065275.jpg,39,1,2,1,-1,40.13
065285.jpg,12,-1,2,1,-1,45.28
065290.jpg,49,1,2,-1,-1,58.13
065293.jpg,29,-1,2,-1,-1,66.94
065301.jpg,25,-1,2,1,-1,55.25
065302.jpg,36,1,2,-1,1,33.66
065303.jpg,41,-1,2,-1,-1,41.78
065307.jpg,32,-1,2,1,-1,64.94
065314.jpg,37,1,2,-1,-1,74.13
065320.jpg,26,-1,2,1,-1,74.38
065322.jpg,29,-1,2,-1,-1,72
065334.jpg,23,-1,2,-1,-1,76.13
065335.jpg,43,1,2,1,-1,54.97
065341.jpg,37,-1,2,-1,-1,53.72
065353.jpg,37,-1,2,1,-1,58.81
065360.jpg,26,-1,2,1,-1,72.06
065362.jpg,38,1,3,1,-1,40.66
065368.jpg,36,-1,2,-1,-1,41.59
065370.jpg,53,1,2,-1,-1,56.5
065382.jpg,25,-1,2,1,-1,60.88
065416.jpg,30,-1,2,-1,-1,69.69
065417.jpg,33,-1,2,1,-1,55.03
065418.jpg,33,1,2,1,-1,55.47
065422.jpg,33,1,2,1,-1,72.38
065423.jpg,37,-1,3,2,-1,44.38
065425.jpg,40,1,2,-1,-1,59.78
065429.jpg,43,1,2,-1,-1,36.09
065431.jpg,32,-1,2,1,-1,55.19
065435.jpg,25,-1,2,-1,1,60.5
065438.jpg,29,-1,2,1,-1,63.63
065442.jpg,47,-1,2,1,-1,53.44
065448.jpg,30,-1,2,1,-1,50.16
065449.jpg,25,-1,1,1,-1,46.56
065451.jpg,23,-1,2,2,-1,50.81
065461.jpg,40,-1,2,-1,-1,56.13
065466.jpg,43,1,2,1,-1,53.41
065477.jpg,34,-1,2,-1,-1,61.22
065483.jpg,46,1,2,1,-1,43
065487.jpg,45,1,2,-1,-1,38.78
065496.jpg,44,1,3,1,-1,48.91
065509.jpg,24,-1,2,-1,-1,70.5
065516.jpg,28,-1,2,1,-1,77.81
065517.jpg,23,-1,3,-1,-1,53.34
065533.jpg,39,1,2,-1,-1,68.31
065542.jpg,26,-1,2,-1,-1,82.56
065546.jpg,40,1,2,1,-1,50.09
065551.jpg,17,-1,2,1,-1,67.06
065554.jpg,53,1,2,-1,-1,41.13
065565.jpg,23,-1,2,-1,-1,75.63
065572.jpg,30,-1,2,1,-1,59.75
065573.jpg,27,-1,2,-1,-1,68.81
065575.jpg,54,1,2,1,1,37.25
065582.jpg,24,-1,1,-1,-1,70.25
065585.jpg,28,-1,2,1,-1,69.88
065601.jpg,29,-1,2,1,-1,59.47
065613.jpg,32,1,3,-1,-1,51.25
065614.jpg,62,1,2,-1,1,31.38
065616.jpg,33,-1,2,1,-1,72.81
065621.jpg,28,-1,2,-1,-1,46.97
065628.jpg,31,1,2,1,-1,67.81
065642.jpg,24,-1,2,-1,-1,75.31
065651.jpg,27,-1,2,1,-1,61.97
065673.jpg,32,-1,2,1,-1,46.5
065699.jpg,29,-1,2,-1,-1,31.7
065702.jpg,31,-1,2,1,-1,59.19
065703.jpg,30,-1,2,-1,-1,59.47
065709.jpg,31,-1,2,1,-1,70.44
065721.jpg,27,-1,1,1,-1,66.5
065722.jpg,28,-1,2,-1,-1,72.63
065723.jpg,24,1,2,1,-1,55.63
065733.jpg,39,1,1,1,-1,60.59
065735.jpg,25,-1,2,-1,-1,50.31
065736.jpg,38,1,2,-1,-1,55.31
065745.jpg,23,-1,1,-1,-1,51.03
065746.jpg,41,1,2,-1,-1,67.81
065754.jpg,24,-1,2,1,-1,60.09
065766.jpg,37,1,2,-1,-1,61.66
065785.jpg,21,-1,1,2,-1,61.63
065790.jpg,27,-1,2,1,-1,63.34
065796.jpg,23,-1,2,-1,-1,82.69
065810.jpg,30,-1,0,1,-1,59.22
065815.jpg,28,1,2,-1,-1,42
065824.jpg,66,1,2,1,-1,37.34
065828.jpg,51,1,2,-1,-1,61.28
065833.jpg,35,-1,2,1,-1,59.25
065837.jpg,28,-1,2,-1,-1,58.25
065843.jpg,29,-1,2,1,-1,29.69
065864.jpg,32,-1,2,1,-1,68.94
065866.jpg,23,-1,1,1,-1,60.22
065867.jpg,26,-1,2,1,-1,77.88
065868.jpg,22,-1,1,-1,-1,54.91
065879.jpg,31,-1,2,1,-1,46.41
065882.jpg,27,-1,2,1,-1,43.81
065885.jpg,31,-1,2,-1,-1,40.22
065886.jpg,23,-1,2,-1,-1,60.41
065893.jpg,25,-1,2,-1,-1,70.38
065894.jpg,35,1,2,1,-1,52.63
065898.jpg,33,1,2,1,-1,66.63
065903.jpg,32,-1,2,-1,-1,62.06
065911.jpg,32,1,2,-1,-1,63.66
065912.jpg,24,1,2,-1,-1,69.69
065914.jpg,35,1,2,1,-1,59.47
065915.jpg,23,-1,2,-1,-1,71.25
065917.jpg,27,-1,2,-1,-1,71.38
065922.jpg,27,1,2,-1,-1,67.63
065931.jpg,31,1,2,1,-1,66.44
065947.jpg,44,1,2,1,-1,56.63
065953.jpg,55,1,2,1,-1,42.13
065960.jpg,55,1,2,1,-1,57.59
065961.jpg,24,-1,2,1,-1,60.94
065973.jpg,23,-1,1,1,-1,58.28
065974.jpg,27,-1,2,1,-1,70.19
065975.jpg,24,-1,2,-1,-1,72.38
065984.jpg,56,1,2,1,-1,40.84
065998.jpg,24,-1,2,1,-1,55.53
066000.jpg,54,1,2,1,-1,14.5
066016.jpg,58,1,2,-1,-1,24.13
066032.jpg,33,-1,2,-1,-1,57.63
066034.jpg,26,-1,2,-1,-1,63.91
066037.jpg,32,-1,2,1,-1,59.59
066052.jpg,38,-1,2,-1,-1,54.63
066054.jpg,32,-1,2,1,-1,57.03
066056.jpg,31,-1,2,1,-1,67.81
066061.jpg,24,-1,2,1,-1,47.78
066067.jpg,35,-1,2,1,-1,48.38
066069.jpg,35,-1,2,-1,-1,59.38
066070.jpg,32,-1,2,1,-1,54.31
066073.jpg,24,-1,2,-1,-1,81.38
066076.jpg,30,-1,2,1,-1,72.63
066085.jpg,36,-1,2,1,-1,56.75
066096.jpg,37,1,2,-1,-1,56.38
066104.jpg,31,-1,2,1,-1,74.88
066105.jpg,35,-1,2,1,-1,55.47
066110.jpg,22,-1,2,-1,-1,51.03
066112.jpg,59,1,2,1,-1,21.75
066130.jpg,22,-1,2,2,-1,60.41
066145.jpg,36,1,2,1,-1,49
066156.jpg,31,-1,2,1,-1,61.25
066165.jpg,32,-1,2,-1,-1,76.63
066182.jpg,40,1,2,-1,-1,63.5
066189.jpg,31,-1,0,1,-1,66.38
066200.jpg,53,-1,2,-1,-1,50.41
066205.jpg,27,-1,3,1,-1,43.81
066219.jpg,29,-1,2,-1,-1,73.56
066232.jpg,65,1,1,2,-1,13.56
066237.jpg,36,-1,2,1,-1,59.41
066251.jpg,42,1,2,-1,-1,60.69
066253.jpg,33,1,1,1,-1,59.56
066284.jpg,28,-1,1,1,-1,47.63
066289.jpg,38,-1,2,1,-1,68.63
066302.jpg,31,-1,2,1,-1,60.44
066305.jpg,46,1,2,-1,1,49.72
066310.jpg,25,-1,2,-1,-1,65.69
066313.jpg,32,1,2,1,-1,68.56
066314.jpg,32,1,2,-1,-1,54.84
066316.jpg,33,-1,2,1,-1,46.16
066320.jpg,37,1,3,1,-1,26.66
066323.jpg,57,-1,2,1,-1,20.94
066345.jpg,37,1,2,1,-1,56.41
066347.jpg,50,1,0,1,-1,44.59
066358.jpg,27,-1,2,-1,-1,58.06
066361.jpg,35,1,2,-1,-1,62.22
066371.jpg,40,-1,2,1,-1,62.38
066378.jpg,24,-1,1,1,-1,74.75
066382.jpg,29,-1,1,1,-1,62.59
066387.jpg,31,-1,2,1,-1,70.19
066389.jpg,23,-1,2,-1,-1,56.47
066394.jpg,32,-1,2,1,-1,72.94
066404.jpg,31,-1,2,1,-1,26.98
066406.jpg,34,-1,2,1,-1,65.88
066425.jpg,34,-1,2,-1,-1,61.22
066434.jpg,24,-1,2,-1,-1,78
066440.jpg,35,-1,2,2,-1,55.09
066444.jpg,41,1,2,1,-1,70.94
066451.jpg,29,1,2,-1,-1,62.25
066457.jpg,35,-1,2,-1,-1,59.59
066486.jpg,25,-1,2,-1,-1,79.5
066487.jpg,25,1,2,-1,-1,68.06
066489.jpg,54,1,2,1,-1,62.91
066494.jpg,25,-1,2,-1,-1,63.88
066503.jpg,38,-1,2,-1,-1,53.66
066511.jpg,41,1,2,2,1,40.69
066518.jpg,50,1,2,-1,-1,19.22
066520.jpg,32,1,2,1,-1,66.19
066522.jpg,25,-1,2,-1,-1,49.69
066523.jpg,23,-1,2,-1,-1,61.41
066524.jpg,33,-1,2,1,-1,61
066527.jpg,24,-1,2,-1,-1,72.94
066531.jpg,22,-1,1,-1,-1,72.69
066535.jpg,54,1,2,-1,-1,31.09
066538.jpg,32,-1,2,1,-1,60.44
066543.jpg,32,-1,2,1,-1,79.88
066546.jpg,33,-1,2,1,-1,64.88
066548.jpg,43,1,2,-1,-1,50.19
066558.jpg,29,-1,2,-1,-1,76.13
066560.jpg,31,-1,2,-1,-1,63.28
066561.jpg,62,1,2,1,-1,40.13
066564.jpg,32,-1,2,-1,-1,76.13
066565.jpg,24,-1,2,-1,-1,61.03
066566.jpg,33,1,3,-1,-1,40.84
066589.jpg,25,-1,2,2,-1,63.25
066590.jpg,25,-1,2,-1,-1,65.31
066595.jpg,23,1,2,-1,-1,57.25
066597.jpg,33,1,2,-1,1,42.5
066598.jpg,30,-1,2,1,-1,58.41
066601.jpg,31,1,1,-1,-1,28.86
066604.jpg,33,-1,2,1,-1,60.25
066608.jpg,36,-1,2,1,-1,59.91
066618.jpg,30,-1,2,1,-1,50.22
066619.jpg,42,1,2,1,-1,55.66
066624.jpg,42,1,2,-1,-1,56.59
066634.jpg,28,-1,2,1,-1,70.63
066637.jpg,30,-1,2,1,-1,69.44
066638.jpg,32,-1,2,1,-1,45.97
066650.jpg,30,-1,2,2,-1,56.69
066670.jpg,34,1,2,1,-1,51.94
066672.jpg,22,-1,1,-1,-1,70.13
066675.jpg,49,1,2,-1,-1,9.99
066680.jpg,23,1,1,1,-1,70
066683.jpg,35,-1,2,1,-1,56.72
066703.jpg,56,1,2,-1,1,33.28
066711.jpg,52,1,2,1,-1,41.69
066714.jpg,28,1,1,-1,1,39.19
066719.jpg,30,-1,2,-1,-1,59.88
066722.jpg,28,-1,1,1,-1,55.66
066726.jpg,26,-1,1,1,-1,63.72
066727.jpg,36,1,2,-1,-1,60.72
066748.jpg,31,-1,2,1,-1,46.28
066749.jpg,31,-1,2,-1,-1,61.34
066756.jpg,23,1,1,1,-1,69.88
066765.jpg,26,-1,2,1,-1,72.25
066767.jpg,34,-1,2,1,-1,55.44
066769.jpg,34,1,3,1,-1,56.06
066773.jpg,33,-1,2,-1,-1,68.94
066790.jpg,35,-1,2,1,-1,69.5
066793.jpg,40,1,2,1,-1,51.44
066795.jpg,39,-1,2,2,-1,35.25
066807.jpg,37,-1,2,1,-1,55.09
066810.jpg,23,-1,2,1,-1,62.53
066814.jpg,31,-1,2,1,-1,62.03
066825.jpg,47,-1,2,2,-1,31.91
066826.jpg,69,-1,2,1,-1,35.44
066830.jpg,36,-1,2,1,-1,57.06
066832.jpg,33,1,2,1,-1,66.63
066835.jpg,31,-1,2,1,-1,72.19
066847.jpg,26,-1,2,1,-1,74.25
066849.jpg,26,-1,2,1,-1,60.69
066873.jpg,66,1,2,1,-1,30.28
066878.jpg,41,1,1,1,-1,39.72
066880.jpg,26,-1,2,-1,-1,75.19
066884.jpg,38,1,3,-1,-1,53.47
066889.jpg,49,-1,2,1,-1,54.59
066897.jpg,26,1,2,1,-1,52.19
066899.jpg,34,-1,2,1,-1,67.63
066910.jpg,31,-1,2,1,-1,72.88
066920.jpg,32,-1,1,2,-1,71.25
066922.jpg,25,-1,2,1,-1,86.44
066925.jpg,56,1,1,1,1,14.48
066940.jpg,31,1,2,-1,-1,66.13
066956.jpg,22,-1,1,1,-1,71.13
066958.jpg,35,-1,2,1,-1,61.47
066966.jpg,25,-1,2,-1,-1,63.47
066970.jpg,37,-1,2,1,-1,50.09
066987.jpg,24,-1,2,-1,-1,71.44
066990.jpg,32,-1,2,-1,-1,55.72
066994.jpg,24,-1,2,-1,-1,49.25
066998.jpg,32,-1,2,1,-1,69.06
067000.jpg,57,1,2,1,-1,31.06
067010.jpg,29,-1,2,-1,-1,59.53
067017.jpg,30,1,2,-1,-1,63.88
067029.jpg,32,-1,2,1,-1,63.06
067033.jpg,57,1,2,1,-1,25.72
067034.jpg,29,-1,2,-1,-1,71.13
067040.jpg,43,1,2,-1,-1,39.91
